measurement_id,component_id,lot_id_cmm,feature_name,nominal_value,upper_tolerance,lower_tolerance,measured_value,measurement_timestamp,cmm_machine_id,inspector_id,result,production_order_id,part_id,lot_id_erp,production_timestamp,quantity,machine_id,operator_id,shift,plant_code,status,pass_flag,z_score,anomaly_z,anomaly_iforest
M0002705,PART-047,LOT-02705,width,10,10.1,9.9,10.041,1/23/2024 3:24,CMM1,QC002,pass,PO002705,PART-047,LOT-02705,2024-01-21 06:24:00,485,M014,OP012,1,PLANT2,completed,True,-0.5702791619203383,False,False
M0002706,PART-015,LOT-02706,angle,45,46.0,44.0,45.365,1/14/2024 5:57,CMM2,QC002,pass,PO002706,PART-015,LOT-02706,2024-01-13 05:57:00,207,M009,OP062,3,PLANT1,completed,True,0.5180674493824338,False,False
M0002707,PART-038,LOT-02707,parallelism,0,0.1,0.0,-0.021,2/1/2024 7:31,CMM3,QC002,fail,PO002707,PART-038,LOT-02707,2024-01-30 08:31:00,284,M020,OP068,1,PLANT1,in_progress,False,-0.8802934185993242,False,False
M0002708,PART-025,LOT-02708,thickness,5,5.05,4.95,4.978,1/18/2024 22:12,CMM1,QC003,pass,PO002708,PART-025,LOT-02708,2024-01-17 14:12:00,44,M008,OP012,2,PLANT3,delayed,True,-0.7262722230976097,False,False
M0002709,PART-006,LOT-02709,width,10,10.1,9.9,9.993,1/29/2024 23:14,CMM1,QC016,pass,PO002709,PART-006,LOT-02709,2024-01-29 00:14:00,376,M018,OP007,3,PLANT2,completed,True,-0.5717580611770061,False,False
M0002710,PART-017,LOT-02710,width,10,10.1,9.9,9.973,1/22/2024 13:54,CMM1,QC016,pass,PO002710,PART-017,LOT-02710,2024-01-21 14:54:00,96,M010,OP019,2,PLANT2,completed,True,-0.5723742692006177,False,False
M0002711,PART-012,LOT-02711,length,20,20.2,19.8,19.996,1/13/2024 0:13,CMM2,QC019,pass,PO002711,PART-012,LOT-02711,2024-01-11 10:13:00,229,M010,OP022,1,PLANT3,completed,True,-0.2635616181676746,False,False
M0002712,PART-006,LOT-02712,flatness,0,0.1,0.0,0.041,1/30/2024 12:14,CMM3,QC002,pass,PO002712,PART-006,LOT-02712,2024-01-29 06:14:00,46,M019,OP084,1,PLANT3,completed,True,-0.8783831737261283,False,False
M0002713,PART-036,LOT-02713,angle,45,46.0,44.0,44.848,1/23/2024 18:38,CMM3,QC019,pass,PO002713,PART-036,LOT-02713,2024-01-22 09:38:00,236,M006,OP031,1,PLANT1,in_progress,True,0.5021384719720744,False,False
M0002714,PART-013,LOT-02714,bore_diameter,50,50.4,49.6,49.994,1/28/2024 21:14,CMM3,QC019,pass,PO002714,PART-013,LOT-02714,2024-01-28 10:14:00,384,M003,OP009,1,PLANT1,completed,True,0.6606887964473338,False,False
M0002715,PART-012,LOT-02715,flatness,0,0.1,0.0,0.002,1/26/2024 21:13,CMM1,QC011,pass,PO002715,PART-012,LOT-02715,2024-01-25 07:13:00,83,M015,OP071,1,PLANT2,completed,True,-0.8795847793721708,False,False
M0002716,PART-010,LOT-02716,thickness,5,5.05,4.95,5.014,1/25/2024 17:53,CMM2,QC001,pass,PO002716,PART-010,LOT-02716,2024-01-25 06:53:00,497,M006,OP032,1,PLANT1,completed,True,-0.7251630486551089,False,False
M0002717,PART-011,LOT-02717,bore_diameter,50,50.4,49.6,49.7,1/14/2024 21:27,CMM1,QC007,pass,PO002717,PART-011,LOT-02717,2024-01-13 09:27:00,282,M001,OP065,1,PLANT3,in_progress,True,0.6516305385002437,False,False
M0002718,PART-026,LOT-02718,outer_diameter,100,100.5,99.5,99.899,1/7/2024 11:24,CMM2,QC017,pass,PO002718,PART-026,LOT-02718,2024-01-07 03:24:00,105,M002,OP061,3,PLANT1,in_progress,True,2.1982818673641282,False,False
M0002719,PART-016,LOT-02719,width,10,10.1,9.9,10.007,1/29/2024 9:09,CMM2,QC001,pass,PO002719,PART-016,LOT-02719,2024-01-28 17:09:00,447,M012,OP074,2,PLANT2,completed,True,-0.5713267155604781,False,False
M0002720,PART-030,LOT-02720,length,20,20.2,19.8,20.08,1/10/2024 2:18,CMM3,QC018,pass,PO002720,PART-030,LOT-02720,2024-01-08 23:18:00,383,M004,OP092,3,PLANT1,completed,True,-0.260973544468506,False,False
M0002721,PART-039,LOT-02721,thickness,5,5.05,4.95,4.992,1/4/2024 5:10,CMM2,QC003,pass,PO002721,PART-039,LOT-02721,2024-01-02 22:10:00,54,M013,OP018,3,PLANT1,completed,True,-0.7258408774810816,False,False
M0002722,PART-034,LOT-02722,length,20,20.2,19.8,19.875,1/23/2024 11:09,CMM3,QC009,pass,PO002722,PART-034,LOT-02722,2024-01-23 07:09:00,366,M013,OP071,1,PLANT3,completed,True,-0.2672896767105246,False,False
M0002723,PART-034,LOT-02723,length,20,20.2,19.8,20.041,1/23/2024 22:40,CMM2,QC003,pass,PO002723,PART-034,LOT-02723,2024-01-22 05:40:00,351,M017,OP046,3,PLANT3,completed,True,-0.2621751501145485,False,False
M0002724,PART-048,LOT-02724,angle,45,46.0,44.0,44.788,1/21/2024 10:35,CMM1,QC016,pass,PO002724,PART-048,LOT-02724,2024-01-19 10:35:00,404,M009,OP068,1,PLANT2,completed,True,0.5002898479012395,False,False
M0002725,PART-032,LOT-02725,flatness,0,0.1,0.0,-0.04,1/7/2024 16:53,CMM2,QC018,fail,PO002725,PART-032,LOT-02725,2024-01-06 17:53:00,432,M002,OP027,2,PLANT1,completed,False,-0.8808788162217551,False,False
M0002726,PART-024,LOT-02726,length,20,20.2,19.8,19.958,1/16/2024 9:58,CMM2,QC012,pass,PO002726,PART-024,LOT-02726,2024-01-14 13:58:00,79,M020,OP053,1,PLANT2,completed,True,-0.2647324134125366,False,False
M0002727,PART-024,LOT-02727,length,20,20.2,19.8,19.988,1/2/2024 22:04,CMM3,QC016,pass,PO002727,PART-024,LOT-02727,2024-01-02 02:04:00,181,M016,OP026,3,PLANT1,completed,True,-0.26380810137711924,False,False
M0002728,PART-050,LOT-02728,bore_diameter,50,50.4,49.6,49.919,1/31/2024 4:21,CMM1,QC001,pass,PO002728,PART-050,LOT-02728,2024-01-30 01:21:00,404,M005,OP058,3,PLANT3,completed,True,0.6583780163587903,False,False
M0002729,PART-048,LOT-02729,length,20,20.2,19.8,19.853,1/8/2024 19:44,CMM3,QC006,pass,PO002729,PART-048,LOT-02729,2024-01-07 08:44:00,352,M010,OP051,1,PLANT1,completed,True,-0.26796750553649734,False,False
M0002730,PART-015,LOT-02730,width,10,10.1,9.9,10.03,1/21/2024 21:32,CMM1,QC018,pass,PO002730,PART-015,LOT-02730,2024-01-20 23:32:00,149,M016,OP052,3,PLANT2,completed,True,-0.5706180763333247,False,False
M0002731,PART-024,LOT-02731,parallelism,0,0.1,0.0,0.042,1/11/2024 14:34,CMM1,QC012,pass,PO002731,PART-024,LOT-02731,2024-01-10 07:34:00,257,M005,OP054,1,PLANT1,completed,True,-0.8783523633249476,False,False
M0002732,PART-010,LOT-02732,width,10,10.1,9.9,10.022,1/31/2024 17:04,CMM3,QC014,pass,PO002732,PART-010,LOT-02732,2024-01-30 03:04:00,492,M004,OP038,3,PLANT2,completed,True,-0.5708645595427694,False,False
M0002733,PART-030,LOT-02733,thickness,5,5.05,4.95,4.981,1/19/2024 0:13,CMM2,QC017,pass,PO002733,PART-030,LOT-02733,2024-01-18 14:13:00,474,M014,OP010,2,PLANT3,completed,True,-0.726179791894068,False,False
M0002734,PART-033,LOT-02734,thickness,5,5.05,4.95,4.997,1/27/2024 9:30,CMM2,QC014,pass,PO002734,PART-033,LOT-02734,2024-01-26 02:30:00,264,M002,OP062,3,PLANT1,completed,True,-0.7256868254751788,False,False
M0002735,PART-013,LOT-02735,thickness,5,5.05,4.95,5.0,1/15/2024 22:58,CMM1,QC015,pass,PO002735,PART-013,LOT-02735,2024-01-15 02:58:00,492,M017,OP022,3,PLANT1,delayed,True,-0.7255943942716371,False,False
M0002736,PART-010,LOT-02736,length,20,20.2,19.8,20.04,1/27/2024 4:24,CMM1,QC001,pass,PO002736,PART-010,LOT-02736,2024-01-26 13:24:00,158,M002,OP004,1,PLANT3,completed,True,-0.26220596051572914,False,False
M0002737,PART-034,LOT-02737,outer_diameter,100,100.5,99.5,100.111,1/18/2024 19:31,CMM3,QC002,pass,PO002737,PART-034,LOT-02737,2024-01-17 21:31:00,32,M015,OP052,2,PLANT2,completed,True,2.204813672414411,False,False
M0002738,PART-030,LOT-02738,bore_diameter,50,50.4,49.6,49.902,1/18/2024 0:56,CMM2,QC013,pass,PO002738,PART-030,LOT-02738,2024-01-16 18:56:00,338,M011,OP037,2,PLANT2,completed,True,0.6578542395387206,False,False
M0002739,PART-034,LOT-02739,thickness,5,5.05,4.95,5.001,1/28/2024 13:39,CMM1,QC011,pass,PO002739,PART-034,LOT-02739,2024-01-27 15:39:00,83,M015,OP098,2,PLANT2,completed,True,-0.7255635838704564,False,False
M0002740,PART-033,LOT-02740,outer_diameter,100,100.5,99.5,100.076,1/3/2024 11:29,CMM3,QC001,pass,PO002740,PART-033,LOT-02740,2024-01-02 15:29:00,361,M018,OP094,2,PLANT3,completed,True,2.2037353083730906,False,False
M0002741,PART-005,LOT-02741,outer_diameter,100,100.5,99.5,99.357,1/9/2024 18:28,CMM2,QC016,fail,PO002741,PART-005,LOT-02741,2024-01-07 23:28:00,497,M013,OP043,3,PLANT3,completed,False,2.1815826299242542,False,True
M0002742,PART-047,LOT-02742,parallelism,0,0.1,0.0,0.049,1/30/2024 13:48,CMM2,QC016,pass,PO002742,PART-047,LOT-02742,2024-01-29 21:48:00,156,M005,OP019,2,PLANT1,completed,True,-0.8781366905166836,False,False
M0002743,PART-025,LOT-02743,flatness,0,0.1,0.0,0.023,1/14/2024 2:12,CMM2,QC018,pass,PO002743,PART-025,LOT-02743,2024-01-13 13:12:00,221,M008,OP006,1,PLANT1,completed,True,-0.8789377609473786,False,False
M0002744,PART-009,LOT-02744,flatness,0,0.1,0.0,0.026,1/10/2024 20:26,CMM3,QC010,pass,PO002744,PART-009,LOT-02744,2024-01-09 20:26:00,234,M019,OP025,2,PLANT2,completed,True,-0.8788453297438369,False,False
M0002745,PART-010,LOT-02745,flatness,0,0.1,0.0,0.003,1/21/2024 1:18,CMM1,QC008,pass,PO002745,PART-010,LOT-02745,2024-01-20 10:18:00,300,M019,OP033,1,PLANT1,completed,True,-0.8795539689709903,False,False
M0002746,PART-005,LOT-02746,thickness,5,5.05,4.95,5.024,1/9/2024 14:28,CMM2,QC019,pass,PO002746,PART-005,LOT-02746,2024-01-08 10:28:00,459,M002,OP034,1,PLANT3,completed,True,-0.7248549446433031,False,False
M0002747,PART-005,LOT-02747,flatness,0,0.1,0.0,0.014,1/11/2024 11:18,CMM2,QC019,pass,PO002747,PART-005,LOT-02747,2024-01-10 23:18:00,259,M006,OP087,3,PLANT2,completed,True,-0.8792150545580039,False,False
M0002748,PART-043,LOT-02748,length,20,20.2,19.8,19.943,1/23/2024 18:00,CMM2,QC006,pass,PO002748,PART-043,LOT-02748,2024-01-21 22:00:00,435,M011,OP079,3,PLANT3,delayed,True,-0.2651945694302452,False,False
M0002749,PART-031,LOT-02749,outer_diameter,100,100.5,99.5,100.234,1/12/2024 21:53,CMM2,QC001,pass,PO002749,PART-031,LOT-02749,2024-01-12 17:53:00,315,M018,OP071,2,PLANT3,completed,True,2.208603351759622,False,False
M0002750,PART-043,LOT-02750,length,20,20.2,19.8,20.047,1/16/2024 14:39,CMM1,QC018,pass,PO002750,PART-043,LOT-02750,2024-01-15 20:39:00,289,M005,OP086,2,PLANT3,in_progress,True,-0.261990287707465,False,False
M0002751,PART-038,LOT-02751,parallelism,0,0.1,0.0,-0.015,1/25/2024 12:01,CMM1,QC011,fail,PO002751,PART-038,LOT-02751,2024-01-24 16:01:00,369,M009,OP077,2,PLANT1,completed,False,-0.8801085561922407,False,False
M0002752,PART-002,LOT-02752,length,20,20.2,19.8,19.968,1/21/2024 11:54,CMM1,QC011,pass,PO002752,PART-002,LOT-02752,2024-01-20 17:54:00,267,M009,OP043,2,PLANT3,completed,True,-0.2644243094007308,False,False
M0002753,PART-047,LOT-02753,bore_diameter,50,50.4,49.6,50.04,1/19/2024 18:03,CMM2,QC001,pass,PO002753,PART-047,LOT-02753,2024-01-19 10:03:00,46,M019,OP039,1,PLANT2,completed,True,0.6621060749016404,False,False
M0002754,PART-010,LOT-02754,parallelism,0,0.1,0.0,0.015,1/27/2024 23:13,CMM3,QC014,pass,PO002754,PART-010,LOT-02754,2024-01-26 06:13:00,134,M008,OP032,1,PLANT2,delayed,True,-0.8791842441568233,False,False
M0002755,PART-007,LOT-02755,length,20,20.2,19.8,20.013,1/26/2024 9:14,CMM2,QC019,pass,PO002755,PART-007,LOT-02755,2024-01-25 16:14:00,278,M012,OP053,2,PLANT3,completed,True,-0.26303784134760466,False,False
M0002756,PART-037,LOT-02756,parallelism,0,0.1,0.0,0.01,1/17/2024 3:46,CMM2,QC001,pass,PO002756,PART-037,LOT-02756,2024-01-16 01:46:00,173,M003,OP032,3,PLANT1,completed,True,-0.8793382961627262,False,False
M0002757,PART-043,LOT-02757,angle,45,46.0,44.0,45.567,1/5/2024 14:26,CMM3,QC003,pass,PO002757,PART-043,LOT-02757,2024-01-04 00:26:00,416,M011,OP008,3,PLANT2,completed,True,0.5242911504209107,False,False
M0002758,PART-028,LOT-02758,parallelism,0,0.1,0.0,0.036,1/9/2024 7:15,CMM3,QC008,pass,PO002758,PART-028,LOT-02758,2024-01-08 00:15:00,232,M016,OP004,3,PLANT2,delayed,True,-0.8785372257320311,False,False
M0002759,PART-008,LOT-02759,flatness,0,0.1,0.0,0.006,1/15/2024 13:25,CMM3,QC015,pass,PO002759,PART-008,LOT-02759,2024-01-15 00:25:00,140,M016,OP063,3,PLANT2,completed,True,-0.8794615377674485,False,False
M0002760,PART-026,LOT-02760,angle,45,46.0,44.0,45.314,1/21/2024 8:47,CMM3,QC020,pass,PO002760,PART-026,LOT-02760,2024-01-20 13:47:00,454,M008,OP037,1,PLANT1,completed,True,0.5164961189222241,False,False
M0002761,PART-011,LOT-02761,angle,45,46.0,44.0,44.656,1/17/2024 6:07,CMM2,QC004,pass,PO002761,PART-011,LOT-02761,2024-01-16 07:07:00,101,M020,OP042,1,PLANT3,completed,True,0.4962228749454032,False,False
M0002762,PART-006,LOT-02762,width,10,10.1,9.9,10.013,1/7/2024 5:56,CMM3,QC018,pass,PO002762,PART-006,LOT-02762,2024-01-05 13:56:00,62,M003,OP095,1,PLANT1,completed,True,-0.5711418531533946,False,False
M0002763,PART-028,LOT-02763,thickness,5,5.05,4.95,5.03,1/24/2024 2:06,CMM3,QC020,pass,PO002763,PART-028,LOT-02763,2024-01-23 10:06:00,479,M003,OP090,1,PLANT3,completed,True,-0.7246700822362196,False,False
M0002764,PART-004,LOT-02764,flatness,0,0.1,0.0,-0.007,1/2/2024 5:16,CMM1,QC019,fail,PO002764,PART-004,LOT-02764,2024-01-01 02:16:00,261,M006,OP005,3,PLANT1,completed,False,-0.8798620729827961,False,False
M0002765,PART-024,LOT-02765,angle,45,46.0,44.0,44.717,1/18/2024 12:12,CMM2,QC016,pass,PO002765,PART-024,LOT-02765,2024-01-17 06:12:00,361,M019,OP012,1,PLANT1,completed,True,0.4981023094174185,False,False
M0002766,PART-020,LOT-02766,parallelism,0,0.1,0.0,-0.022,1/16/2024 15:36,CMM2,QC006,fail,PO002766,PART-020,LOT-02766,2024-01-16 00:36:00,71,M002,OP075,3,PLANT1,delayed,False,-0.8803242290005047,False,False
M0002767,PART-040,LOT-02767,outer_diameter,100,100.5,99.5,99.818,1/2/2024 8:13,CMM2,QC017,pass,PO002767,PART-040,LOT-02767,2024-01-01 00:13:00,440,M007,OP022,3,PLANT2,in_progress,True,2.195786224868501,False,False
M0002768,PART-032,LOT-02768,parallelism,0,0.1,0.0,-0.026,1/6/2024 21:27,CMM1,QC020,fail,PO002768,PART-032,LOT-02768,2024-01-05 21:27:00,156,M019,OP038,2,PLANT3,in_progress,False,-0.880447470605227,False,False
M0002769,PART-005,LOT-02769,outer_diameter,100,100.5,99.5,99.938,1/30/2024 21:16,CMM3,QC017,pass,PO002769,PART-005,LOT-02769,2024-01-28 21:16:00,165,M005,OP009,2,PLANT2,completed,True,2.199483473010171,False,False
M0002770,PART-017,LOT-02770,parallelism,0,0.1,0.0,-0.047,1/9/2024 10:54,CMM3,QC018,fail,PO002770,PART-017,LOT-02770,2024-01-08 03:54:00,349,M017,OP013,3,PLANT2,completed,False,-0.8810944890300192,False,False
M0002771,PART-045,LOT-02771,width,10,10.1,9.9,10.001,1/14/2024 8:52,CMM3,QC002,pass,PO002771,PART-045,LOT-02771,2024-01-13 21:52:00,36,M013,OP044,2,PLANT3,completed,True,-0.5715115779675616,False,False
M0002772,PART-031,LOT-02772,bore_diameter,50,50.4,49.6,50.12,1/22/2024 10:15,CMM3,QC001,pass,PO002772,PART-031,LOT-02772,2024-01-21 14:15:00,203,M017,OP040,2,PLANT2,completed,True,0.6645709069960867,False,False
M0002773,PART-026,LOT-02773,angle,45,46.0,44.0,44.697,1/21/2024 23:32,CMM1,QC015,pass,PO002773,PART-026,LOT-02773,2024-01-20 00:32:00,433,M008,OP040,3,PLANT3,completed,True,0.49748610139380706,False,False
M0002774,PART-016,LOT-02774,width,10,10.1,9.9,10.051,1/23/2024 10:50,CMM2,QC010,pass,PO002774,PART-016,LOT-02774,2024-01-21 23:50:00,96,M005,OP005,3,PLANT1,completed,True,-0.5699710579085325,False,False
M0002775,PART-008,LOT-02775,bore_diameter,50,50.4,49.6,50.068,1/9/2024 5:18,CMM1,QC019,pass,PO002775,PART-008,LOT-02775,2024-01-07 17:18:00,75,M015,OP017,2,PLANT1,completed,True,0.6629687661346966,False,False
M0002776,PART-019,LOT-02776,width,10,10.1,9.9,10.034,1/16/2024 14:25,CMM2,QC014,pass,PO002776,PART-019,LOT-02776,2024-01-16 03:25:00,372,M011,OP075,3,PLANT1,completed,True,-0.5704948347286025,False,False
M0002777,PART-028,LOT-02777,length,20,20.2,19.8,19.956,1/21/2024 14:41,CMM2,QC004,pass,PO002777,PART-028,LOT-02777,2024-01-19 15:41:00,82,M018,OP094,2,PLANT3,completed,True,-0.2647940342148978,False,False
M0002778,PART-046,LOT-02778,length,20,20.2,19.8,20.057,1/11/2024 3:07,CMM1,QC002,pass,PO002778,PART-046,LOT-02778,2024-01-10 13:07:00,478,M016,OP084,1,PLANT1,completed,True,-0.2616821836956593,False,False
M0002779,PART-026,LOT-02779,flatness,0,0.1,0.0,-0.036,1/10/2024 5:09,CMM2,QC007,fail,PO002779,PART-026,LOT-02779,2024-01-09 17:09:00,196,M003,OP007,2,PLANT1,in_progress,False,-0.8807555746170329,False,False
M0002780,PART-017,LOT-02780,angle,45,46.0,44.0,45.297,1/19/2024 23:30,CMM2,QC019,pass,PO002780,PART-017,LOT-02780,2024-01-18 17:30:00,115,M016,OP060,2,PLANT3,delayed,True,0.5159723421021543,False,False
M0002781,PART-046,LOT-02781,bore_diameter,50,50.4,49.6,50.023,1/16/2024 3:26,CMM3,QC006,pass,PO002781,PART-046,LOT-02781,2024-01-15 17:26:00,250,M005,OP042,2,PLANT3,delayed,True,0.6615822980815708,False,False
M0002782,PART-028,LOT-02782,outer_diameter,100,100.5,99.5,100.092,1/30/2024 23:09,CMM3,QC016,pass,PO002782,PART-028,LOT-02782,2024-01-30 23:09:00,181,M019,OP090,3,PLANT1,completed,True,2.20422827479198,False,False
M0002783,PART-011,LOT-02783,parallelism,0,0.1,0.0,-0.039,1/13/2024 5:43,CMM3,QC016,fail,PO002783,PART-011,LOT-02783,2024-01-12 09:43:00,232,M003,OP063,1,PLANT2,completed,False,-0.8808480058205747,False,False
M0002784,PART-009,LOT-02784,length,20,20.2,19.8,19.94,1/13/2024 4:10,CMM1,QC015,pass,PO002784,PART-009,LOT-02784,2024-01-11 22:10:00,282,M020,OP064,3,PLANT2,delayed,True,-0.26528700063378696,False,False
M0002785,PART-047,LOT-02785,flatness,0,0.1,0.0,0.02,1/10/2024 18:10,CMM2,QC015,pass,PO002785,PART-047,LOT-02785,2024-01-09 05:10:00,233,M002,OP099,3,PLANT1,completed,True,-0.8790301921509204,False,False
M0002786,PART-046,LOT-02786,width,10,10.1,9.9,9.968,1/17/2024 22:36,CMM3,QC008,pass,PO002786,PART-046,LOT-02786,2024-01-16 14:36:00,429,M020,OP048,2,PLANT2,completed,True,-0.5725283212065206,False,False
M0002787,PART-031,LOT-02787,flatness,0,0.1,0.0,0.015,1/24/2024 21:18,CMM1,QC019,pass,PO002787,PART-031,LOT-02787,2024-01-23 19:18:00,123,M007,OP019,2,PLANT2,completed,True,-0.8791842441568233,False,False
M0002788,PART-048,LOT-02788,parallelism,0,0.1,0.0,-0.046,1/25/2024 6:34,CMM3,QC011,fail,PO002788,PART-048,LOT-02788,2024-01-23 23:34:00,160,M017,OP051,3,PLANT3,delayed,False,-0.8810636786288386,False,False
M0002789,PART-040,LOT-02789,angle,45,46.0,44.0,45.283,1/30/2024 20:42,CMM1,QC010,pass,PO002789,PART-040,LOT-02789,2024-01-28 20:42:00,120,M014,OP099,2,PLANT3,in_progress,True,0.5155409964856262,False,False
M0002790,PART-030,LOT-02790,thickness,5,5.05,4.95,4.979,1/29/2024 15:30,CMM1,QC015,pass,PO002790,PART-030,LOT-02790,2024-01-27 21:30:00,300,M010,OP069,2,PLANT2,completed,True,-0.7262414126964293,False,False
M0002791,PART-022,LOT-02791,length,20,20.2,19.8,20.037,1/2/2024 5:34,CMM3,QC001,pass,PO002791,PART-022,LOT-02791,2024-01-01 19:34:00,228,M019,OP081,2,PLANT1,completed,True,-0.2622983917192709,False,False
M0002792,PART-027,LOT-02792,outer_diameter,100,100.5,99.5,100.566,1/22/2024 13:18,CMM3,QC005,fail,PO002792,PART-027,LOT-02792,2024-01-22 02:18:00,488,M020,OP074,3,PLANT1,delayed,False,2.2188324049515744,False,True
M0002793,PART-038,LOT-02793,flatness,0,0.1,0.0,0.021,1/12/2024 7:27,CMM3,QC006,pass,PO002793,PART-038,LOT-02793,2024-01-11 03:27:00,250,M009,OP039,3,PLANT3,in_progress,True,-0.8789993817497398,False,False
M0002794,PART-015,LOT-02794,angle,45,46.0,44.0,44.768,1/28/2024 0:02,CMM1,QC011,pass,PO002794,PART-015,LOT-02794,2024-01-27 09:02:00,150,M013,OP034,1,PLANT1,completed,True,0.4996736398776281,False,False
M0002795,PART-003,LOT-02795,thickness,5,5.05,4.95,5.01,1/13/2024 1:15,CMM2,QC014,pass,PO002795,PART-003,LOT-02795,2024-01-11 02:15:00,440,M015,OP031,3,PLANT2,completed,True,-0.7252862902598314,False,False
M0002796,PART-004,LOT-02796,parallelism,0,0.1,0.0,0.009,1/5/2024 16:07,CMM2,QC011,pass,PO002796,PART-004,LOT-02796,2024-01-04 11:07:00,430,M009,OP069,1,PLANT3,delayed,True,-0.8793691065639068,False,False
M0002797,PART-002,LOT-02797,width,10,10.1,9.9,9.982,1/25/2024 18:02,CMM2,QC006,pass,PO002797,PART-002,LOT-02797,2024-01-23 20:02:00,464,M010,OP099,2,PLANT3,completed,True,-0.5720969755899926,False,False
M0002798,PART-032,LOT-02798,thickness,5,5.05,4.95,4.983,1/28/2024 5:42,CMM3,QC003,pass,PO002798,PART-032,LOT-02798,2024-01-27 09:42:00,129,M018,OP085,1,PLANT3,completed,True,-0.7261181710917068,False,False
M0002799,PART-008,LOT-02799,parallelism,0,0.1,0.0,-0.065,1/13/2024 0:30,CMM3,QC017,fail,PO002799,PART-008,LOT-02799,2024-01-11 16:30:00,493,M013,OP072,2,PLANT3,completed,False,-0.8816490762512696,False,False
M0002800,PART-035,LOT-02800,thickness,5,5.05,4.95,5.065,1/31/2024 8:38,CMM3,QC018,fail,PO002800,PART-035,LOT-02800,2024-01-30 20:38:00,122,M001,OP088,2,PLANT2,completed,False,-0.7235917181948994,False,False
M0002801,PART-042,LOT-02801,bore_diameter,50,50.4,49.6,50.047,1/14/2024 3:15,CMM2,QC011,pass,PO002801,PART-042,LOT-02801,2024-01-12 04:15:00,265,M001,OP013,3,PLANT1,delayed,True,0.6623217477099045,False,False
M0002802,PART-047,LOT-02802,parallelism,0,0.1,0.0,-0.052,1/14/2024 3:00,CMM1,QC020,fail,PO002802,PART-047,LOT-02802,2024-01-12 18:00:00,106,M010,OP086,2,PLANT2,completed,False,-0.8812485410359221,False,False
M0002803,PART-028,LOT-02803,angle,45,46.0,44.0,46.352,1/10/2024 7:55,CMM2,QC003,fail,PO002803,PART-028,LOT-02803,2024-01-10 06:55:00,393,M006,OP047,1,PLANT1,completed,False,0.5484773153476651,False,False
M0002804,PART-019,LOT-02804,width,10,10.1,9.9,10.003,1/16/2024 4:02,CMM3,QC014,pass,PO002804,PART-019,LOT-02804,2024-01-15 02:02:00,297,M018,OP082,3,PLANT1,completed,True,-0.5714499571652004,False,False
M0002805,PART-010,LOT-02805,parallelism,0,0.1,0.0,-0.009,1/6/2024 20:38,CMM3,QC004,fail,PO002805,PART-010,LOT-02805,2024-01-06 12:38:00,456,M001,OP031,1,PLANT1,completed,False,-0.8799236937851572,False,False
M0002806,PART-049,LOT-02806,angle,45,46.0,44.0,45.226,1/13/2024 21:58,CMM3,QC015,pass,PO002806,PART-049,LOT-02806,2024-01-13 06:58:00,111,M004,OP098,1,PLANT2,completed,True,0.5137848036183332,False,False
M0002807,PART-033,LOT-02807,bore_diameter,50,50.4,49.6,49.96,1/25/2024 18:55,CMM2,QC017,pass,PO002807,PART-033,LOT-02807,2024-01-25 07:55:00,258,M017,OP016,1,PLANT2,completed,True,0.6596412428071942,False,False
M0002808,PART-018,LOT-02808,angle,45,46.0,44.0,44.89,1/6/2024 6:57,CMM3,QC005,pass,PO002808,PART-018,LOT-02808,2024-01-04 18:57:00,202,M003,OP046,2,PLANT1,completed,True,0.5034325088216587,False,False
M0002809,PART-013,LOT-02809,outer_diameter,100,100.5,99.5,100.122,1/27/2024 17:37,CMM3,QC006,pass,PO002809,PART-013,LOT-02809,2024-01-25 19:37:00,148,M001,OP080,2,PLANT1,delayed,True,2.2051525868273973,False,False
M0002810,PART-011,LOT-02810,thickness,5,5.05,4.95,5.006,1/8/2024 21:15,CMM1,QC016,pass,PO002810,PART-011,LOT-02810,2024-01-07 15:15:00,195,M006,OP067,2,PLANT3,completed,True,-0.7254095318645536,False,False
M0002811,PART-031,LOT-02811,width,10,10.1,9.9,9.862,1/31/2024 5:50,CMM1,QC017,fail,PO002811,PART-031,LOT-02811,2024-01-29 17:50:00,199,M001,OP044,2,PLANT2,completed,False,-0.575794223731662,False,False
M0002812,PART-028,LOT-02812,angle,45,46.0,44.0,45.105,1/5/2024 19:07,CMM2,QC018,pass,PO002812,PART-028,LOT-02812,2024-01-05 17:07:00,433,M017,OP100,2,PLANT2,completed,True,0.510056745075483,False,False
